date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:24:36	2820/2820	---M-Z	200	added ('OK')	text/html	etag:%22b04-5c29304424671-gzip%22	https://themesbrand.com/minible/layouts/pages-500.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/pages-500.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:36	64508/64508	---M-Z	200	added ('OK')	text/html	etag:%22fbfc-5c293044265b2-gzip%22	https://themesbrand.com/minible/layouts/ui-alerts.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/ui-alerts.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:36	72039/72039	---M-Z	200	added ('OK')	text/html	etag:%2211967-5c29304427552-gzip%22	https://themesbrand.com/minible/layouts/ui-buttons.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/ui-buttons.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:36	75057/75057	---M-Z	200	added ('OK')	text/html	etag:%2212531-5c29304427552-gzip%22	https://themesbrand.com/minible/layouts/ui-cards.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/ui-cards.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:37	64030/64030	---M-Z	200	added ('OK')	text/html	etag:%22fa1e-5c29304427552-gzip%22	https://themesbrand.com/minible/layouts/ui-carousel.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/ui-carousel.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:37	77855/77855	---M-Z	200	added ('OK')	text/html	etag:%221301f-5c293044284f3-gzip%22	https://themesbrand.com/minible/layouts/ui-dropdowns.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/ui-dropdowns.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:37	49622/49622	---M-Z	200	added ('OK')	text/html	etag:%22c1d6-5c293044284f3-gzip%22	https://themesbrand.com/minible/layouts/ui-grid.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/ui-grid.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:37	50997/50997	---M-Z	200	added ('OK')	text/html	etag:%22c735-5c293044284f3-gzip%22	https://themesbrand.com/minible/layouts/ui-images.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/ui-images.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:38	57332/57332	---M-Z	200	added ('OK')	text/html	etag:%22dff4-5c293044284f3-gzip%22	https://themesbrand.com/minible/layouts/ui-lightbox.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/ui-lightbox.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:38	85879/85879	---M-Z	200	added ('OK')	text/html	etag:%2214f77-5c293044284f3-gzip%22	https://themesbrand.com/minible/layouts/ui-modals.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/ui-modals.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:38	53674/53674	---M-Z	200	added ('OK')	text/html	etag:%22d1aa-5c293044284f3-gzip%22	https://themesbrand.com/minible/layouts/ui-offcanvas.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/ui-offcanvas.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:38	49595/49595	---M-Z	200	added ('OK')	text/html	etag:%22c1bb-5c2930442b3d4-gzip%22	https://themesbrand.com/minible/layouts/ui-rangeslider.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/ui-rangeslider.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:39	45514/45514	---M-Z	200	added ('OK')	text/html	etag:%22b1ca-5c2930442b3d4-gzip%22	https://themesbrand.com/minible/layouts/ui-session-timeout.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/ui-session-timeout.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:39	56731/56731	---M-Z	200	added ('OK')	text/html	etag:%22dd9b-5c2930442b3d4-gzip%22	https://themesbrand.com/minible/layouts/ui-progressbars.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/ui-progressbars.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:39	50648/50648	---M-Z	200	added ('OK')	text/html	etag:%22c5d8-5c2930442b3d4-gzip%22	https://themesbrand.com/minible/layouts/ui-sweet-alert.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/ui-sweet-alert.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:39	99510/99510	---M-Z	200	added ('OK')	text/html	etag:%22184b6-5c2930442b3d4-gzip%22	https://themesbrand.com/minible/layouts/ui-tabs-accordions.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/ui-tabs-accordions.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:39	56396/56396	---M-Z	200	added ('OK')	text/html	etag:%22dc4c-5c2930442c374-gzip%22	https://themesbrand.com/minible/layouts/ui-typography.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/ui-typography.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:40	46489/46489	---M-Z	200	added ('OK')	text/html	etag:%22b599-5c2930442c374-gzip%22	https://themesbrand.com/minible/layouts/ui-video.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/ui-video.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:40	70947/70947	---M-Z	200	added ('OK')	text/html	etag:%2211523-5c293044284f3-gzip%22	https://themesbrand.com/minible/layouts/ui-general.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/ui-general.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:40	59828/59828	---M-Z	200	added ('OK')	text/html	etag:%22e9b4-5c293044284f3-gzip%22	https://themesbrand.com/minible/layouts/ui-colors.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/ui-colors.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:40	57288/57288	---M-Z	200	added ('OK')	text/html	etag:%22dfc8-5c2930442b3d4-gzip%22	https://themesbrand.com/minible/layouts/ui-rating.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/ui-rating.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:41	59920/59920	---M-Z	200	added ('OK')	text/html	etag:%22ea10-5c293044284f3-gzip%22	https://themesbrand.com/minible/layouts/ui-notifications.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/ui-notifications.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:41	75531/75531	---M-Z	200	added ('OK')	text/html	etag:%221270b-5c2930441d90f-gzip%22	https://themesbrand.com/minible/layouts/form-elements.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/form-elements.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:41	66370/66370	---M-Z	200	added ('OK')	text/html	etag:%2210342-5c2930441e8af-gzip%22	https://themesbrand.com/minible/layouts/form-validation.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/form-validation.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:41	82167/82167	---M-Z	200	added ('OK')	text/html	etag:%22140f7-5c2930441c96e-gzip%22	https://themesbrand.com/minible/layouts/form-advanced.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/form-advanced.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:42	44951/44951	---M-Z	200	added ('OK')	text/html	etag:%22af97-5c2930441d90f-gzip%22	https://themesbrand.com/minible/layouts/form-editors.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/form-editors.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:42	45007/45007	---M-Z	200	added ('OK')	text/html	etag:%22afcf-5c2930441e8af-gzip%22	https://themesbrand.com/minible/layouts/form-uploads.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/form-uploads.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:42	47486/47486	---M-Z	200	added ('OK')	text/html	etag:%22b97e-5c2930441e8af-gzip%22	https://themesbrand.com/minible/layouts/form-xeditable.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/form-xeditable.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:42	51307/51307	---M-Z	200	added ('OK')	text/html	etag:%22c86b-5c2930441e8af-gzip%22	https://themesbrand.com/minible/layouts/form-repeater.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/form-repeater.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:42	70805/70805	---M-Z	200	added ('OK')	text/html	etag:%2211495-5c2930441e8af-gzip%22	https://themesbrand.com/minible/layouts/form-wizard.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/form-wizard.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:43	48576/48576	---M-Z	200	added ('OK')	text/html	etag:%22bdc0-5c2930441d90f-gzip%22	https://themesbrand.com/minible/layouts/form-mask.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/form-mask.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:43	82558/82558	---M-Z	200	added ('OK')	text/html	etag:%221427e-5c29304425612-gzip%22	https://themesbrand.com/minible/layouts/tables-basic.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/tables-basic.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:43	105940/105940	---M-Z	200	added ('OK')	text/html	etag:%2219dd4-5c293044265b2-gzip%22	https://themesbrand.com/minible/layouts/tables-datatable.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/tables-datatable.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:43	74501/74501	---M-Z	200	added ('OK')	text/html	etag:%2212305-5c293044265b2-gzip%22	https://themesbrand.com/minible/layouts/tables-responsive.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/tables-responsive.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:44	49117/49117	---M-Z	200	added ('OK')	text/html	etag:%22bfdd-5c293044265b2-gzip%22	https://themesbrand.com/minible/layouts/tables-editable.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/tables-editable.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:44	48850/48850	---M-Z	200	added ('OK')	text/html	etag:%22bed2-5c29304418aed-gzip%22	https://themesbrand.com/minible/layouts/charts-apex.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/charts-apex.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:44	46186/46186	---M-Z	200	added ('OK')	text/html	etag:%22b46a-5c29304418aed-gzip%22	https://themesbrand.com/minible/layouts/charts-chartjs.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/charts-chartjs.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:44	46224/46224	---M-Z	200	added ('OK')	text/html	etag:%22b490-5c29304418aed-gzip%22	https://themesbrand.com/minible/layouts/charts-flot.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/charts-flot.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:45	48515/48515	---M-Z	200	added ('OK')	text/html	etag:%22bd83-5c29304418aed-gzip%22	https://themesbrand.com/minible/layouts/charts-knob.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/charts-knob.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:45	47257/47257	---M-Z	200	added ('OK')	text/html	etag:%22b899-5c29304418aed-gzip%22	https://themesbrand.com/minible/layouts/charts-sparkline.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/charts-sparkline.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:45	298655/298655	---M-Z	200	added ('OK')	text/html	etag:%2248e9f-5c293044207f0-gzip%22	https://themesbrand.com/minible/layouts/icons-unicons.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/icons-unicons.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:45	309409/309409	---M-Z	200	added ('OK')	text/html	etag:%224b8a1-5c2930441f84f-gzip%22	https://themesbrand.com/minible/layouts/icons-boxicons.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/icons-boxicons.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:46	49033/49033	---M-Z	200	added ('OK')	text/html	etag:%22bf89-5c2930441f84f-gzip%22	https://themesbrand.com/minible/layouts/icons-materialdesign.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/icons-materialdesign.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:46	91227/91227	---M-Z	200	added ('OK')	text/html	etag:%221645b-5c2930441f84f-gzip%22	https://themesbrand.com/minible/layouts/icons-dripicons.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/icons-dripicons.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:46	44975/44975	---M-Z	200	added ('OK')	text/html	etag:%22afaf-5c2930441f84f-gzip%22	https://themesbrand.com/minible/layouts/icons-fontawesome.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/icons-fontawesome.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:46	45644/45644	---M-Z	200	added ('OK')	text/html	etag:%22b24c-5c293044236d1-gzip%22	https://themesbrand.com/minible/layouts/maps-google.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/maps-google.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:47	48830/48830	---M-Z	200	added ('OK')	text/html	etag:%22bebe-5c29304424671-gzip%22	https://themesbrand.com/minible/layouts/maps-vector.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/maps-vector.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:47	46413/46413	---M-Z	200	added ('OK')	text/html	etag:%22b54d-5c293044236d1-gzip%22	https://themesbrand.com/minible/layouts/maps-leaflet.html	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/maps-leaflet.html	(from https://themesbrand.com/minible/layouts/index.html)
10:24:47	51139/51139	---M--	200	added ('OK')	image/svg+xml	etag:%22c7c3-5c292b33e146f%22	https://themesbrand.com/minible/layouts/assets/images/setup-analytics-amico.svg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/setup-analytics-amico.svg	(from https://themesbrand.com/minible/layouts/index.html)
10:24:47	10549/10549	---M--	200	added ('OK')	image/jpeg	etag:%222935-5c292b33e81d2%22	https://themesbrand.com/minible/layouts/assets/images/users/avatar-5.jpg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/users/avatar-5.jpg	(from https://themesbrand.com/minible/layouts/index.html)
10:24:48	19359/19359	---M--	200	added ('OK')	image/jpeg	etag:%224b9f-5c292b33e81d2%22	https://themesbrand.com/minible/layouts/assets/images/users/avatar-6.jpg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/users/avatar-6.jpg	(from https://themesbrand.com/minible/layouts/index.html)
10:24:48	11962/11962	---M--	200	added ('OK')	image/jpeg	etag:%222eba-5c292b33e81d2%22	https://themesbrand.com/minible/layouts/assets/images/users/avatar-7.jpg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/users/avatar-7.jpg	(from https://themesbrand.com/minible/layouts/index.html)
10:24:48	11738/11738	---M--	200	added ('OK')	image/jpeg	etag:%222dda-5c292b33e81d2%22	https://themesbrand.com/minible/layouts/assets/images/users/avatar-8.jpg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/users/avatar-8.jpg	(from https://themesbrand.com/minible/layouts/index.html)
10:24:48	10370/10370	---M--	200	added ('OK')	image/jpeg	etag:%222882-5c292b33e81d2%22	https://themesbrand.com/minible/layouts/assets/images/users/avatar-2.jpg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/users/avatar-2.jpg	(from https://themesbrand.com/minible/layouts/index.html)
10:24:49	15503/15503	---M--	200	added ('OK')	image/jpeg	etag:%223c8f-5c292b33e81d2%22	https://themesbrand.com/minible/layouts/assets/images/users/avatar-1.jpg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/users/avatar-1.jpg	(from https://themesbrand.com/minible/layouts/index.html)
10:24:49	197267/197267	---M--	200	added ('OK')	image/jpeg	etag:%2230293-5c292b33d688c%22	https://themesbrand.com/minible/layouts/assets/images/layouts/layout-1.jpg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/layouts/layout-1.jpg	(from https://themesbrand.com/minible/layouts/index.html)
10:24:50	205765/205765	---M--	200	added ('OK')	image/jpeg	etag:%22323c5-5c292b33d976d%22	https://themesbrand.com/minible/layouts/assets/images/layouts/layout-2.jpg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/layouts/layout-2.jpg	(from https://themesbrand.com/minible/layouts/index.html)
10:24:50	197441/197441	---M--	200	added ('OK')	image/jpeg	etag:%2230341-5c292b33d976d%22	https://themesbrand.com/minible/layouts/assets/images/layouts/layout-3.jpg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/layouts/layout-3.jpg	(from https://themesbrand.com/minible/layouts/index.html)
10:24:50	67756/67756	---M--	200	added ('OK')	image/jpeg	etag:%22108ac-5c29304414c6c%22	https://themesbrand.com/minible/layouts/assets/images/layouts/layout-4.jpg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/images/layouts/layout-4.jpg	(from https://themesbrand.com/minible/layouts/index.html)
10:24:50	89476/89476	---M-Z	200	added ('OK')	application/javascript	etag:%2215d84-5c292b342a869-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/jquery/jquery.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/jquery/jquery.min.js	(from https://themesbrand.com/minible/layouts/index.html)
10:24:50	78748/78748	---M-Z	200	added ('OK')	application/javascript	etag:%221339c-5c29304417b4d-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/bootstrap/js/bootstrap.bundle.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/bootstrap/js/bootstrap.bundle.min.js	(from https://themesbrand.com/minible/layouts/index.html)
10:24:50	4792/4792	---M-Z	200	added ('OK')	application/javascript	etag:%2212b8-5c292b342e6eb-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/metismenu/metisMenu.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/metismenu/metisMenu.min.js	(from https://themesbrand.com/minible/layouts/index.html)
10:24:51	46363/46363	---M-Z	200	added ('OK')	application/javascript	etag:%22b51b-5c292b3440031-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/simplebar/simplebar.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/simplebar/simplebar.min.js	(from https://themesbrand.com/minible/layouts/index.html)
10:24:51	6329/6329	---M-Z	200	added ('OK')	application/javascript	etag:%2218b9-5c292b343256c-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/node-waves/waves.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/node-waves/waves.min.js	(from https://themesbrand.com/minible/layouts/index.html)
10:24:51	9028/9028	---M-Z	200	added ('OK')	application/javascript	etag:%222344-5c292b344daf6-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/waypoints/lib/jquery.waypoints.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/waypoints/lib/jquery.waypoints.min.js	(from https://themesbrand.com/minible/layouts/index.html)
10:24:51	2182/2182	---M-Z	200	added ('OK')	application/javascript	etag:%22886-5c292b3428929-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/jquery.counterup/jquery.counterup.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/jquery.counterup/jquery.counterup.min.js	(from https://themesbrand.com/minible/layouts/index.html)
10:24:52	470213/470213	---MCZ	200	added ('OK')	application/javascript	etag:%2272cc5-5c292b33fc9f9-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/apexcharts/apexcharts.min.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/libs/apexcharts/apexcharts.min.js	(from https://themesbrand.com/minible/layouts/index.html)
10:24:52	2515/2515	---M-Z	200	added ('OK')	application/javascript	etag:%229d3-5c292b33e9172-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/dashboard.init.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/js/pages/dashboard.init.js	(from https://themesbrand.com/minible/layouts/index.html)
10:24:52	6141/6141	---M-Z	200	added ('OK')	application/javascript	etag:%2217fd-5c29304414c6c-gzip%22	https://themesbrand.com/minible/layouts/assets/js/app.js	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/js/app.js	(from https://themesbrand.com/minible/layouts/index.html)
10:24:53	57114/57114	---MCZ	200	added ('OK')	text/css	etag:W/%22f7bb978ee7bb23ddef038e456ffa1040%22	https://unicons.iconscout.com/release/v3.0.0/css/line.css	C:/Users/Debanjan/Desktop/minibleadmin/unicons.iconscout.com/release/v3.0.0/css/line.css	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:53	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-5c292b33cad07%22	https://themesbrand.com/minible/layouts/assets/fonts/fa-brands-400.eot	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/fa-brands-400.eot	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:53	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-5c292b33cad07%22	https://themesbrand.com/minible/layouts/assets/fonts/fa-brands-400.eot?	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/fa-brands-400d41d.eot	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:53	76612/76612	---M--	200	added ('OK')	text/html	etag:%2212b44-5c292b33cbca8%22	https://themesbrand.com/minible/layouts/assets/fonts/fa-brands-400.woff2	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/fa-brands-400.html	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:54	89824/89824	---M--	200	added ('OK')	application/font-woff	etag:%2215ee0-5c292b33cbca8%22	https://themesbrand.com/minible/layouts/assets/fonts/fa-brands-400.woff	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/fa-brands-400.woff	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:54	132728/132728	---M--	200	added ('OK')	application/font-sfnt	etag:%2220678-5c292b33cbca8%22	https://themesbrand.com/minible/layouts/assets/fonts/fa-brands-400.ttf	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/fa-brands-400.ttf	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:54	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-5c292b33cbca8%22	https://themesbrand.com/minible/layouts/assets/fonts/fa-regular-400.eot	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/fa-regular-400.eot	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:54	715890/715890	---M--	200	added ('OK')	image/svg+xml	etag:%22aec72-5c292b33cbca8%22	https://themesbrand.com/minible/layouts/assets/fonts/fa-brands-400.svg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/fa-brands-400.svg	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:54	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-5c292b33cbca8%22	https://themesbrand.com/minible/layouts/assets/fonts/fa-regular-400.eot?	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/fa-regular-400d41d.eot	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:55	13584/13584	---M--	200	added ('OK')	text/html	etag:%223510-5c292b33cbca8%22	https://themesbrand.com/minible/layouts/assets/fonts/fa-regular-400.woff2	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/fa-regular-400.html	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:55	16800/16800	---M--	200	added ('OK')	application/font-woff	etag:%2241a0-5c292b33cbca8%22	https://themesbrand.com/minible/layouts/assets/fonts/fa-regular-400.woff	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/fa-regular-400.woff	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:55	34092/34092	---M--	200	added ('OK')	application/font-sfnt	etag:%22852c-5c292b33cbca8%22	https://themesbrand.com/minible/layouts/assets/fonts/fa-regular-400.ttf	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/fa-regular-400.ttf	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:55	144322/144322	---M--	200	added ('OK')	image/svg+xml	etag:%22233c2-5c292b33cbca8%22	https://themesbrand.com/minible/layouts/assets/fonts/fa-regular-400.svg	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/fa-regular-400.svg	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:56	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231896-5c292b33cbca8%22	https://themesbrand.com/minible/layouts/assets/fonts/fa-solid-900.eot	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/fa-solid-900.eot	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:56	79444/79444	---M--	200	added ('OK')	text/html	etag:%2213654-5c292b33cdbe8%22	https://themesbrand.com/minible/layouts/assets/fonts/fa-solid-900.woff2	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/fa-solid-900.html	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
10:24:56	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231896-5c292b33cbca8%22	https://themesbrand.com/minible/layouts/assets/fonts/fa-solid-900.eot?	C:/Users/Debanjan/Desktop/minibleadmin/themesbrand.com/minible/layouts/assets/fonts/fa-solid-900d41d.eot	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
